global_step,callback_call,rollout,wall_time_s,env_id,episode,sample_index,episode_step,reward,episode_return,terminal,timeout,termination_reason,pin_x,pin_y,pin_z,pin_qw,pin_qx,pin_qy,pin_qz,pipe_x,pipe_y,pipe_z,pipe_qw,pipe_qx,pipe_qy,pipe_qz,center_x,center_y,center_z,center_qw,center_qx,center_qy,center_qz,ee_frame_x,ee_frame_y,ee_frame_z,ee_frame_qw,ee_frame_qx,ee_frame_qy,ee_frame_qz
20237568,4940,32,6.96,0,12,58,290,-0.0020391061452513966,-0.5026536312849161,0,0,,0.03379739772108832,-0.011106221540521344,0.09926256983240223,0.9991798739932413,0.0,0.0,0.04049172022587389,0.03678755691895732,-0.012,0.05629608938547486,0.9998687647693653,0.0,0.0,-0.016200408593112357,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03362278939495677,-0.011106221540521344,0.1510708206214484,0.9963809132922158,0.0,0.0,0.08500044486336547
20241664,4941,32,7.08,0,12,59,295,-0.0018156424581005585,-0.5044692737430166,0,0,,0.0337374731471047,-0.011122512243923893,0.0999050279329609,0.9991513540263594,0.0,0.0,0.04118946160479423,0.03675497551215222,-0.012,0.05631843575418995,0.999864200508232,0.0,0.0,-0.016479700908514597,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033667327611029495,-0.011122512243923893,0.1517859558673957,0.9963032822714694,0.0,0.0,0.08590558616933351
20245760,4942,32,7.199999999999999,0,12,60,300,-0.0015921787709497204,-0.5060614525139664,0,0,,0.03368376836588584,-0.011139884008195646,0.10054748603351955,0.9991223468169046,0.0,0.0,0.04188718289740918,0.03672023198360871,-0.012,0.056340782122905025,0.9998595582326646,0.0,0.0,-0.016758991938087678,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033718862751984366,-0.011139884008195646,0.15249897163225956,0.9962271285639694,0.0,0.0,0.08678426305032665
20249856,4943,32,7.319999999999999,0,12,61,305,-0.0013687150837988823,-0.5074301675977653,0,0,,0.033636547952089216,-0.01115831543140313,0.10118994413407821,0.9990928523790228,0.0,0.0,0.042584883763470444,0.03668336913719374,-0.012,0.05636312849162011,0.9998548379430252,0.0,0.0,-0.017038281660039914,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033776493454799446,-0.01115831543140313,0.15320984618268707,0.9961525458746247,0.0,0.0,0.08763621025297595
20253952,4944,32,7.4399999999999995,0,12,62,310,-0.0011452513966480424,-0.5085754189944133,0,0,,0.0335960445353713,-0.011177783806117945,0.10183240223463688,0.9990628707270969,0.0,0.0,0.04328256386273974,0.03664443238776412,-0.012,0.0563854748603352,0.9998500396396821,0.0,0.0,-0.017317570052579716,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033839290718971675,-0.011177783806117945,0.15391855844486782,0.9960796259683173,0.0,0.0,0.08846117075201489
20258048,4945,32,7.56,0,12,63,315,-0.0009217877094972043,-0.5094972067039105,0,0,,0.033562457654346005,-0.01119826514739221,0.10247486033519554,0.9990324018757477,0.0,0.0,0.04398022285498887,0.03660346970521559,-0.012,0.05640782122905028,0.9998451633230099,0.0,0.0,-0.017596857093915595,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03390630963000563,-0.01119826514739221,0.15462508801102476,0.9960084585574436,0.0,0.0,0.08925889581450865
20262144,4946,32,7.68,0,12,64,320,-0.000698324022346368,-0.5101955307262569,0,0,,0.03353595277356492,-0.01121973422230792,0.1031173184357542,0.9990014458398336,0.0,0.0,0.04467786039999996,0.03656053155538416,-0.012,0.05643016759776536,0.9998402089933888,0.0,0.0,-0.01787614276225617,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0339766010556221,-0.01121973422230792,0.15532941514570078,0.995939131192002,0.0,0.0,0.09002914506158681
20266240,4947,32,7.8,0,12,65,325,-0.0004748603351955299,-0.5106703910614524,0,0,,0.03351666046836223,-0.011242164581063783,0.10375977653631285,0.9989700026344506,0.0,0.0,0.04537547615756558,0.03651567083787244,-0.012,0.05645251396648045,0.9998351766512056,0.0,0.0,-0.01815542703581017,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034049223179058,-0.011242164581063783,0.15603152079183705,0.9958717291523627,0.0,0.0,0.09077168652770075
20270336,4948,32,7.92,0,12,66,330,-0.0002513966480446918,-0.5109217877094971,0,0,,0.03350467578158,-0.011265528589561235,0.10440223463687151,0.9989380722749319,0.0,0.0,0.046073069787488916,0.03646894282087754,-0.012,0.05647486033519553,0.9998300662968527,0.0,0.0,-0.018434709892786436,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03412325273666661,-0.011265528589561235,0.15673138657664357,0.9958063353448453,0.0,0.0,0.09148629671742876
20274432,4949,32,8.04,0,12,67,335,-2.793296089385368e-05,-0.510949720670391,0,0,,0.03350005775534315,-0.011289797463449549,0.10504469273743017,0.9989056547768488,0.0,0.0,0.04677064094958397,0.03642040507310091,-0.012,0.05649720670391061,0.9998248779307289,0.0,0.0,-0.018713991311393906,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03419779583136089,-0.011289797463449549,0.15742899481725803,0.9957430302002328,0.0,0.0,0.09217276065985187
20278528,4950,32,8.16,0,12,68,340,0.00019553072625698442,-0.510754189944134,0,0,,0.03350282914019048,-0.011314941303588,0.10568715083798882,0.9988727501560098,0.0,0.0,0.047468189303675676,0.036370117392824,-0.012,0.0565195530726257,0.9998196115532393,0.0,0.0,-0.018993271269841648,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034271998199218515,-0.011314941303588,0.15812432852619282,0.9956818915753409,0.0,0.0,0.09283087196052363
20282624,4951,32,8.28,0,12,69,345,0.0004189944134078208,-0.5103351955307261,0,0,,0.033512976282995044,-0.011340929132881483,0.10632960893854748,0.998839358428461,0.0,0.0,0.048165714509600104,0.03631814173423704,-0.012,0.05654189944134078,0.9998142671647944,0.0,0.0,-0.01927254974633883,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03434505481371686,-0.011340929132881483,0.1588173714165672,0.9956229946577635,0.0,0.0,0.09346043285105701
20286720,4952,32,8.4,0,12,70,350,0.0006424581005586606,-0.5096927374301675,0,0,,0.033530449194225716,-0.011367728934444142,0.10697206703910614,0.9988054796104863,0.0,0.0,0.04886321622720462,0.03626454213111172,-0.012,0.05656424581005587,0.9998088447658114,0.0,0.0,-0.019551826719094743,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03441621872050458,-0.011367728934444142,0.15950810790712455,0.9955664118739063,0.0,0.0,0.09406125423635213
20290816,4953,32,8.52,0,12,71,355,0.0008659217877095005,-0.508826815642458,0,0,,0.03355516179421883,-0.011395307691044033,0.10761452513966481,0.9987711137186066,0.0,0.0,0.04956069411634802,0.036209384617911934,-0.012,0.05658659217877095,0.9998033443567135,0.0,0.0,-0.019831102166318792,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034484809005244324,-0.011395307691044033,0.16019652312703114,0.9955122128004186,0.0,0.0,0.09463315573948781
20294912,4954,32,8.64,0,12,72,360,0.0010893854748603368,-0.5077374301675976,0,0,,0.03358699233724655,-0.011423631425780196,0.10825698324022347,0.9987362607695809,0.0,0.0,0.05025814783690073,0.03615273714843961,-0.012,0.05660893854748603,0.9997977659379297,0.0,0.0,-0.0201103760662205,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03455021780776733,-0.011423631425780196,0.16088260292045717,0.9954604640791315,0.0,0.0,0.09517596574430019
20299008,4955,32,8.76,0,12,73,365,0.0013128491620111732,-0.5064245810055865,0,0,,0.03362578401129274,-0.011452665243942043,0.10889944134078212,0.9987009207804053,0.0,0.0,0.050955577048744975,0.036094669512115915,-0.012,0.05663128491620112,0.9997921095098953,0.0,0.0,-0.020389648397009512,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034611916307439955,-0.011452665243942043,0.16156633385093677,0.9954112293356009,0.0,0.0,0.0956895214356709
20303104,4956,32,8.879999999999999,0,12,74,370,0.001536312849162013,-0.5048882681564245,0,0,,0.0336713457105817,-0.011482373375999479,0.10954189944134078,0.9986650937683137,0.0,0.0,0.05165298141177491,0.036035253248001047,-0.012,0.056653631284916205,0.9997863750730516,0.0,0.0,-0.020668919136895596,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03466945961712138,-0.011482373375999479,0.16224770320550702,0.9953645691013548,0.0,0.0,0.09617366883754756
20307200,4957,32,9.0,0,12,75,375,0.0017597765363128494,-0.5031284916201116,0,0,,0.03372345297705384,-0.011512719221670797,0.11018435754189945,0.9986287797507774,0.0,0.0,0.052350360585896843,0.03597456155665841,-0.012,0.05667597765363128,0.999780562627846,0.0,0.0,-0.02094818826408865,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03472249053624587,-0.011512719221670797,0.16292669899862358,0.9953205407399363,0.0,0.0,0.09662826284871784
20311296,4958,32,9.12,0,12,76,380,0.0019832402234636892,-0.5011452513966479,0,0,,0.03378184910615016,-0.011543665395014066,0.11082681564245811,0.998591978745505,0.0,0.0,0.053047714231029316,0.035912669209971874,-0.012,0.05669832402234637,0.9997746721747321,0.0,0.0,-0.021227455756798685,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034770742127242016,-0.011543665395014066,0.1636033099758525,0.9952791983768309,0.0,0.0,0.09705316727635867
20315392,4959,32,9.24,0,12,77,385,0.0022067039106145256,-0.4989385474860334,0,0,,0.033846246411457954,-0.011575173770486422,0.11146927374301677,0.9985546907704428,0.0,0.0,0.053745042007103366,0.03584965245902716,-0.012,0.056720670391061455,0.9997687037141696,0.0,0.0,-0.02150672159323585,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034814039093548466,-0.011575173770486422,0.16427752561733722,0.9952405928333621,0.0,0.0,0.09744825486738068
20319488,4960,32,9.36,0,12,78,390,0.002430167597765362,-0.496508379888268,0,0,,0.033916327641987515,-0.011607205529914578,0.11211173184357542,0.9985169158437747,0.0,0.0,0.054442343574062614,0.03578558894017085,-0.012,0.056743016759776534,0.999762657246624,0.0,0.0,-0.02178598575161042,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03485229795173998,-0.011607205529914578,0.1649493361410383,0.9952047715646318,0.0,0.0,0.09781340733758793
20323584,4961,32,9.48,0,12,79,395,0.002653631284916202,-0.4938547486033518,0,0,,0.03399174754509761,-0.01163972121031862,0.11275418994413408,0.9984786539839215,0.0,0.0,0.055139618591863476,0.03572055757936276,-0.012,0.05676536312849162,0.9997565327725672,0.0,0.0,-0.0220652482101328,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03488552600457626,-0.01163972121031862,0.16561873250574716,0.9951717786015823,0.0,0.0,0.09814851539867116
20327680,4962,32,9.6,0,12,80,400,0.002877094972067038,-0.49097765363128476,0,0,,0.03407213456737009,-0.011672680752530232,0.11339664804469274,0.9984399052095423,0.0,0.0,0.055836866720475324,0.035654638494939536,-0.012,0.056787709497206705,0.999750330292477,0.0,0.0,-0.022344508947013526,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03491381913596696,-0.011672680752530232,0.16628570641387042,0.9951416544972455,0.0,0.0,0.09845347878305252
20331776,4963,32,9.719999999999999,0,12,81,405,0.003100558659217878,-0.4878770949720669,0,0,,0.034157092685054374,-0.011706043550545388,0.1140391061452514,0.998400669539533,0.0,0.0,0.05653408761988062,0.035587912898909224,-0.012,0.05681005586592179,0.9997440498068374,0.0,0.0,-0.022623767940463276,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034937358462746454,-0.011706043550545388,0.16695025031398622,0.9951144362772454,0.0,0.0,0.09872820626659863
20335872,4964,32,9.84,0,12,82,410,0.003324022346368718,-0.4845530726256982,0,0,,0.03424620335506405,-0.011739768501550778,0.11468156424581005,0.9983609469930269,0.0,0.0,0.05723128095007512,0.03552046299689845,-0.012,0.05683240223463687,0.9997376913161383,0.0,0.0,-0.022903025168692855,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0349564058916145,-0.011739768501550778,0.16761235740316982,0.9950901573946124,0.0,0.0,0.0989726156892172
20339968,4965,32,9.959999999999999,0,12,83,415,0.003547486033519554,-0.4810055865921786,0,0,,0.03433902757691424,-0.011773814056562276,0.11532402234636871,0.9983207375893953,0.0,0.0,0.05792844637106801,0.03545237188687545,-0.012,0.056854748603351955,0.999731254820876,0.0,0.0,-0.02318228060991321,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034971298642470096,-0.011773814056562276,0.16827202162908936,0.9950688476889609,0.0,0.0,0.0991866339733517
20344064,4966,32,10.08,0,12,84,420,0.0037709497206703906,-0.47723463687150824,0,0,,0.034435108055441574,-0.011808138271613098,0.11596648044692737,0.9982800413482464,0.0,0.0,0.05862558354288211,0.035383723456773805,-0.012,0.05687709497206704,0.9997247403215526,0.0,0.0,-0.023461534242335425,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03498244281149953,-0.011808138271613098,0.16892923769186988,0.995050533350081,0.0,0.0,0.09937019714038735
20348160,4967,32,10.2,0,12,85,425,0.00399441340782123,-0.473240223463687,0,0,,0.034533971453652224,-0.011842698859428579,0.11660893854748604,0.998238858289426,0.0,0.0,0.059322692125553994,0.035314602281142846,-0.012,0.05689944134078212,0.9997181478186764,0.0,0.0,-0.02374078604417073,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034990306058638156,-0.011842698859428579,0.16958400104572605,0.9950352368859866,0.0,0.0,0.09952325032497975
20352256,4968,32,10.32,0,12,86,430,0.004217877094972067,-0.4690223463687149,0,0,,0.034635130724599436,-0.011877453241523896,0.1172513966480447,0.9981971884330173,0.0,0.0,0.060019771779134194,0.035245093516952215,-0.012,0.056921787709497206,0.9997114773127618,0.0,0.0,-0.02402003599363049,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03499540951428082,-0.011877453241523896,0.17023630790036212,0.9950229770954571,0.0,0.0,0.09964574778731718
20356352,4969,32,10.44,0,12,87,435,0.004441340782122907,-0.46458100558659204,0,0,,0.03473808751080268,-0.011912358600660566,0.11789385474860335,0.9981550317993408,0.0,0.0,0.06071682216368733,0.035175282798678875,-0.012,0.05694413407821229,0.9997047288043294,0.0,0.0,-0.024299284068926227,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0349983190092519,-0.011912358600660566,0.1708861552221396,0.9950137690451054,0.0,0.0,0.09973765292332501
20360448,4970,32,10.559999999999999,0,12,88,440,0.004664804469273743,-0.4599162011173183,0,0,,0.03484233459938766,-0.01194737193359709,0.11853631284916201,0.9981123884089547,0.0,0.0,0.06141384293929232,0.03510525613280582,-0.012,0.05696648044692738,0.9996979022939054,0.0,0.0,-0.024578530248269594,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03499963573995908,-0.01194737193359709,0.1715335407350116,0.9950076240510008,0.0,0.0,0.09979893827282021
20364544,4971,32,10.68,0,12,89,445,0.004888268156424579,-0.4550279329608937,0,0,,0.03494735842085221,-0.011982450104068742,0.11917877094972067,0.9980692582826539,0.0,0.0,0.0621108337660425,0.03503509979186252,-0.012,0.056988826815642456,0.9996909977820229,0.0,0.0,-0.024857774509872404,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03499998648725512,-0.011982450104068742,0.1721784629212239,0.9950045496648658,0.0,0.0,0.09982958552562175
20368640,4972,32,10.799999999999999,0,12,90,450,0.005111731843575423,-0.4499162011173183,0,0,,0.03505264157914779,-0.012017549895931257,0.11982122905027934,0.9980256414414715,0.0,0.0,0.06280779430404583,0.03496490020813749,-0.012,0.05701117318435754,0.9996840152692201,0.0,0.0,-0.025137016831946617,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03500001351274488,-0.012017549895931257,0.1728209210217826,0.9950045496648658,0.0,0.0,0.09982958552562175
20372736,4973,32,10.92,0,12,91,455,0.0053351955307262555,-0.444581005586592,0,0,,0.03515766540061234,-0.01205262806640291,0.120463687150838,0.9979815379066773,0.0,0.0,0.063504724213425,0.03489474386719418,-0.012,0.05703351955307263,0.9996769547560423,0.0,0.0,-0.025416257192704336,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03500036426004092,-0.01205262806640291,0.17346091503668756,0.9950076240510008,0.0,0.0,0.09979893827282021
20376832,4974,32,11.04,0,12,92,460,0.005558659217877095,-0.43902234636871496,0,0,,0.03526191248919733,-0.012087641399339434,0.12110614525139665,0.9979369476997788,0.0,0.0,0.0642016231543177,0.03482471720132113,-0.012,0.05705586592178771,0.9996698162430402,0.0,0.0,-0.02569549557035783,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03500168099074811,-0.012087641399339434,0.1740984457249329,0.9950137690451054,0.0,0.0,0.09973765292332502
20380928,4975,32,11.16,0,12,93,465,0.005782122905027932,-0.433240223463687,0,0,,0.035364869275400564,-0.012122546758476105,0.12174860335195531,0.9978918708425205,0.0,0.0,0.06489849078687665,0.0347549064830478,-0.012,0.05707821229050279,0.9996625997307707,0.0,0.0,-0.02597473194311951,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03500459048571919,-0.012122546758476105,0.17473351460427272,0.9950229770954571,0.0,0.0,0.09964574778731719
20385024,4976,32,11.28,0,12,94,470,0.0060055865921787716,-0.42723463687150826,0,0,,0.03546602854634778,-0.012157301140571421,0.12239106145251397,0.9978463073568846,0.0,0.0,0.06559532677126992,0.03468539771885716,-0.012,0.05710055865921788,0.999655305219797,0.0,0.0,-0.026253966289201954,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03500969394136185,-0.012157301140571421,0.175366123950754,0.9950352368859866,0.0,0.0,0.09952325032497975
20389120,4977,32,11.4,0,12,95,475,0.006229050279329611,-0.4210055865921786,0,0,,0.03556489194455843,-0.012191861728386903,0.12303351955307264,0.9978002572650905,0.0,0.0,0.06629213076768092,0.0346162765432262,-0.012,0.05712290502793296,0.9996479327106882,0.0,0.0,-0.026533198586817897,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03501755718850048,-0.012191861728386903,0.17599627679801516,0.995050533350081,0.0,0.0,0.09937019714038735
20393216,4978,32,11.52,0,12,96,480,0.006452513966480448,-0.4145530726256982,0,0,,0.03566097242308577,-0.012226185943437724,0.12367597765363128,0.9977537205895946,0.0,0.0,0.06698890243630874,0.034547628113124555,-0.012,0.05714525139664804,0.9996404822040195,0.0,0.0,-0.02681242881418022,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03502870135752991,-0.012226185943437724,0.17662397693635193,0.9950688476889609,0.0,0.0,0.0991866339733517
20397312,4979,32,11.639999999999999,0,12,97,485,0.006675977653631288,-0.4078770949720669,0,0,,0.035753796644935956,-0.012260231498449223,0.12431843575418995,0.9977066973530908,0.0,0.0,0.0676856414373682,0.03447953700310156,-0.012,0.05716759776536313,0.9996329537003722,0.0,0.0,-0.027091656949501986,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035043594108385506,-0.012260231498449223,0.1772492289115497,0.9950901573946124,0.0,0.0,0.09897261568921718
20401408,4980,32,11.76,0,12,98,490,0.006899441340782124,-0.4009776536312848,0,0,,0.03584290731494563,-0.012293956449454612,0.12496089385474861,0.9976591875785106,0.0,0.0,0.06838234743109005,0.03441208710109078,-0.012,0.05718994413407821,0.9996253472003339,0.0,0.0,-0.027370882970996404,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03506264153725355,-0.012293956449454612,0.17787203802348342,0.9951144362772454,0.0,0.0,0.09872820626659863
20405504,4981,32,11.879999999999999,0,12,99,495,0.007122905027932964,-0.39385474860335185,0,0,,0.035927865432629914,-0.012327319247469768,0.12560335195530725,0.9976111912890221,0.0,0.0,0.06907902007772113,0.03434536150506047,-0.012,0.0572122905027933,0.9996176627044979,0.0,0.0,-0.027650106856876865,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03508618086403305,-0.012327319247469768,0.17849241032448493,0.9951416544972455,0.0,0.0,0.09845347878305252
20409600,4982,32,12.0,0,12,100,500,0.0073463687150838,-0.386508379888268,0,0,,0.0360082524549024,-0.012360278789681378,0.12624581005586594,0.9975627085080312,0.0,0.0,0.06977565903752454,0.03427944242063725,-0.012,0.05723463687150838,0.9996099002134639,0.0,0.0,-0.027929328585356905,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035114473995423744,-0.012360278789681378,0.17911035261747899,0.9951717786015823,0.0,0.0,0.09814851539867117
20413696,4983,32,12.12,0,12,101,505,0.00756983240223464,-0.3789385474860334,0,0,,0.03608367235801249,-0.012392794470085422,0.12688826815642457,0.9975137392591807,0.0,0.0,0.07047226397077985,0.03421441105982916,-0.012,0.057256983240223464,0.9996020597278374,0.0,0.0,-0.028208548134650253,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035147702048260024,-0.012392794470085422,0.17972587245388744,0.9952047715646318,0.0,0.0,0.09781340733758793
20417792,4984,32,12.24,0,12,102,510,0.007793296089385473,-0.37114525139664795,0,0,,0.03615375358854205,-0.012424826229513578,0.12753072625698325,0.9974642835663509,0.0,0.0,0.07116883453778318,0.03415034754097285,-0.012,0.05727932960893855,0.9995941412482304,0.0,0.0,-0.028487765482970783,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03518596090645154,-0.012424826229513578,0.18033897813130367,0.9952405928333621,0.0,0.0,0.09744825486738068
20421888,4985,32,12.36,0,12,103,515,0.008016759776536313,-0.3631284916201116,0,0,,0.036218150893849846,-0.012456334604985934,0.1281731843575419,0.9974143414536591,0.0,0.0,0.07186537039884741,0.03408733079002813,-0.012,0.057301675977653635,0.9995861447752606,0.0,0.0,-0.028766980608532566,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03522925787275799,-0.012456334604985934,0.18094967869093634,0.9952791983768309,0.0,0.0,0.09705316727635867
20425984,4986,32,12.48,0,12,104,520,0.008240223463687153,-0.3548882681564245,0,0,,0.036276547022946165,-0.012487280778329203,0.12881564245810057,0.9973639129454599,0.0,0.0,0.07256187121430238,0.0340254384433416,-0.012,0.057324022346368714,0.9995780703095519,0.0,0.0,-0.029046193489549822,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03527750946375414,-0.012487280778329203,0.18155798391482467,0.9953205407399363,0.0,0.0,0.09662826284871784
20430080,4987,32,12.6,0,12,105,525,0.008463687150837989,-0.3464245810055865,0,0,,0.0363286542894183,-0.012517626624000522,0.12945810055865922,0.9973129980663452,0.0,0.0,0.07325833664449495,0.03396474675199896,-0.012,0.0573463687150838,0.9995699178517344,0.0,0.0,-0.02932540410423696,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03533054038287862,-0.012517626624000522,0.18216390432282548,0.9953645691013548,0.0,0.0,0.09617366883754756
20434176,4988,32,12.719999999999999,0,12,106,530,0.008687150837988829,-0.33773743016759766,0,0,,0.03637421598870726,-0.012547334756057958,0.13010055865921788,0.9972615968411438,0.0,0.0,0.07395476634978934,0.03390533048788409,-0.012,0.057368715083798885,0.9995616874024442,0.0,0.0,-0.02960461243080857,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03538808369256005,-0.012547334756057958,0.1827674511693725,0.9954112293356009,0.0,0.0,0.0956895214356709
20438272,4989,32,12.84,0,12,107,535,0.008910614525139665,-0.32882681564245797,0,0,,0.036413007662753454,-0.012576368574219803,0.13074301675977654,0.9972097092949219,0.0,0.0,0.07465115999056708,0.033847262851560395,-0.012,0.057391061452513964,0.9995533789623234,0.0,0.0,-0.0298838184474794,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03544978219223267,-0.012576368574219803,0.18336863644001025,0.9954604640791315,0.0,0.0,0.0951759657443002
20442368,4990,32,12.959999999999999,0,12,108,540,0.009134078212290505,-0.31969273743016746,0,0,,0.03644483820578118,-0.012604692308955966,0.1313854748603352,0.9971573354529829,0.0,0.0,0.07534751722722738,0.03379061538208807,-0.012,0.05741340782122905,0.9995449925320202,0.0,0.0,-0.030163022132464412,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03551519099475568,-0.012604692308955966,0.1839674728477015,0.9955122128004186,0.0,0.0,0.09463315573948783
20446464,4991,32,13.08,0,12,109,545,0.009357541899441341,-0.31033519553072614,0,0,,0.03646955080577429,-0.012632271065555858,0.13202793296089385,0.9971044753408671,0.0,0.0,0.07604383772018712,0.03373545786888829,-0.012,0.057435754189944135,0.9995365281121892,0.0,0.0,-0.03044222346397871,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03558378127949543,-0.012632271065555858,0.18456397382891226,0.9955664118739063,0.0,0.0,0.09406125423635214
20450560,4992,32,13.2,0,12,110,550,0.009581005586592181,-0.30075418994413394,0,0,,0.03648702371700496,-0.012659070867118517,0.1326703910614525,0.9970511289843521,0.0,0.0,0.07674012112988118,0.03368185826576297,-0.012,0.05745810055865922,0.9995279857034906,0.0,0.0,-0.03072142242023762,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03565494518628315,-0.012659070867118517,0.18515815353947224,0.9956229946577635,0.0,0.0,0.09346043285105701
20454656,4993,32,13.32,0,12,111,555,0.009804469273743018,-0.29094972067039093,0,0,,0.036497170859809525,-0.012685058696412,0.13331284916201117,0.9969972964094527,0.0,0.0,0.07743636711676247,0.033629882607176004,-0.012,0.0574804469273743,0.999519365306591,0.0,0.0,-0.03100061897945662,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03572800180078149,-0.012685058696412,0.18575002685021516,0.9956818915753409,0.0,0.0,0.09283087196052364
20458752,4994,32,13.44,0,12,112,560,0.010027932960893857,-0.28092178770949705,0,0,,0.03649994224465686,-0.012710202536550452,0.13395530726256982,0.9969429776424205,0.0,0.0,0.07813257534130218,0.033579594926899096,-0.012,0.057502793296089386,0.9995106669221631,0.0,0.0,-0.0312798131198514,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035802204168639114,-0.012710202536550452,0.18633960934239768,0.9957430302002328,0.0,0.0,0.09217276065985187
20462848,4995,32,13.559999999999999,0,12,113,565,0.01025139664804469,-0.27067039106145235,0,0,,0.03649532421842001,-0.012734471410438765,0.1345977653631285,0.9968881727097446,0.0,0.0,0.07882874546398987,0.03353105717912248,-0.012,0.05752513966480447,0.9995018905508853,0.0,0.0,-0.031559004819637825,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0358767472633334,-0.012734471410438765,0.18692691730290054,0.9958063353448453,0.0,0.0,0.09148629671742878
20466944,4996,32,13.68,0,12,114,570,0.01047486033519553,-0.26019553072625684,0,0,,0.03648333953163778,-0.012757835418936218,0.13524022346368714,0.9968328816381508,0.0,0.0,0.07952487714533372,0.03348432916212757,-0.012,0.05754748603351956,0.9994930361934428,0.0,0.0,-0.031838194057031956,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035950776820942006,-0.012757835418936218,0.18751196771921133,0.9958717291523627,0.0,0.0,0.09077168652770075
20471040,4997,32,13.799999999999999,0,12,115,575,0.01069832402234637,-0.24949720670391046,0,0,,0.036464047226435085,-0.01278026577769208,0.13588268156424582,0.9967771044546023,0.0,0.0,0.08022097004586067,0.033439468444615844,-0.012,0.057569832402234636,0.9994841038505262,0.0,0.0,-0.03211738081025004,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03602339894437791,-0.01278026577769208,0.18809477827419238,0.995939131192002,0.0,0.0,0.09002914506158681
20475136,4998,32,13.92,0,12,116,580,0.010921787709497206,-0.23857541899441326,0,0,,0.036437542345654,-0.01280173485260779,0.13652513966480445,0.9967208411862991,0.0,0.0,0.08091702382611651,0.03339653029478442,-0.012,0.05759217877094972,0.9994750935228324,0.0,0.0,-0.03239656505750853,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03609369036999438,-0.01280173485260779,0.1886753673406337,0.9960084585574436,0.0,0.0,0.08925889581450866
